,index,created_at,id,user id,full_text,localidad,retweet_count,favorite_count,clasification,tidy_text,CleanTweets,TokenizeTweetsTidy_text
2605,2677,08/11/2020 00:43,1.33e+18,872910920.0,Ahora reclaman cuando administraciones anteriores cambiaban uso de suelo como quien se cambia de ropa y salen a reclamarle a AMLO ¡No m4m3n! ¡Típico de los derechos que quieren que AMLO cargue con todos los desmadres que otros hicieron! https://t.co/ySWTTVERC9,,0,0,1.0,ahora reclaman administraciones anteriores cambiaban uso suelo cambia ropa salen reclamarle amlo m4m3n tipico derechos quieren amlo cargue desmadres hicieron https://t.co/yswttverc9,ahora reclaman administraciones anteriores cambiaban uso suelo cambia ropa salen reclamarle amlo m4m3n tipico derechos quieren amlo cargue desmadres hicieron ,"['ahora', 'reclaman', 'administraciones', 'anteriores', 'cambiaban', 'uso', 'suelo', 'cambia', 'ropa', 'salen', 'reclamarle', 'amlo', 'm4m3n', 'tipico', 'derechos', 'quieren', 'amlo', 'cargue', 'desmadres', 'hicieron']"
2606,2679,08/11/2020 00:42,1.33e+18,2340691100.0,"@JuanNectar Cosiderando que el promedio de educación en México es de preparatoria trunca, si creo que AMLO llegue a una reelección.","CHIHUAHUA, México ",0,0,1.0,@juannectar cosiderando promedio educacion mexico preparatoria trunca si creo amlo llegue reeleccion.,juannectar cosiderando promedio educacion mexico preparatoria trunca si creo amlo llegue reeleccion.,"['juannectar', 'cosiderando', 'promedio', 'educacion', 'mexico', 'preparatoria', 'trunca', 'si', 'creo', 'amlo', 'llegue', 'reeleccion', '.']"
2607,2680,08/11/2020 00:42,1.33e+18,1.22515e+18,Una #ConsultaPopular para revocar el mandado de #AMLO y adelantar su salida.,,0,0,1.0,#consultapopular revocar mandado #amlo adelantar salida.,consultapopular revocar mandado amlo adelantar salida.,"['consultapopular', 'revocar', 'mandado', 'amlo', 'adelantar', 'salida', '.']"
2608,2681,08/11/2020 00:42,1.33e+18,231048770.0,@elizondogabriel AMLO never misses an opportunity to miss an opportunity. 🙄,"Maryland, USA",0,0,1.0,@elizondogabriel amlo never misses an opportunity to miss an opportunity. 🙄,elizondogabriel amlo never misses an opportunity to miss an opportunity. 🙄,"['elizondogabriel', 'amlo', 'never', 'misses', 'an', 'opportunity', 'to', 'miss', 'an', 'opportunity', '.', '🙄']"
2609,2682,08/11/2020 00:42,1.33e+18,1.03928e+18,@SimnTolomeo2 @HectorSisan 2021 amlo se va a su rancho,,0,0,1.0,@simntolomeo2 @hectorsisan amlo va rancho,simntolomeo2 hectorsisan amlo va rancho,"['simntolomeo2', 'hectorsisan', 'amlo', 'va', 'rancho']"
2610,2689,08/11/2020 00:42,1.33e+18,101820062.0,"@JosVctorCarril1 @GobiernoMX @lopezobrador_ No comparto el movimiento frena, solo están haciendo una campaña estúpida como lo hizo AMLO. Son una oposición mediocre como el presidente. Paralítico pero me sigo moviendo sin que me digan a quien seguir. Tu no tienes remedio eres ciego.","Guerrero, México",0,0,1.0,@josvctorcarril1 @gobiernomx @lopezobrador_ comparto movimiento frena solo estan haciendo campaña estupida hizo amlo. oposicion mediocre presidente. paralitico sigo moviendo digan seguir. remedio ciego.,josvctorcarril1 gobiernomx lopezobrador_ comparto movimiento frena solo estan haciendo campaña estupida hizo amlo. oposicion mediocre presidente. paralitico sigo moviendo digan seguir. remedio ciego.,"['josvctorcarril1', 'gobiernomx', 'lopezobrador_', 'comparto', 'movimiento', 'frena', 'solo', 'estan', 'haciendo', 'campaña', 'estupida', 'hizo', 'amlo', '.', 'oposicion', 'mediocre', 'presidente', '.', 'paralitico', 'sigo', 'moviendo', 'digan', 'seguir', '.', 'remedio', 'ciego', '.']"
2611,2691,08/11/2020 00:42,1.33e+18,2525994751.0,"@MemeYamelCA Aquí estamos los que escuchamos a AMLO prometiendo que no se iba a inundar Tabasco, y dos semanas después sucedió. ¡Y hay vídeo de lo que dijo!",,0,0,1.0,@memeyamelca aqui escuchamos amlo prometiendo iba inundar tabasco dos semanas despues sucedio. video dijo,memeyamelca aqui escuchamos amlo prometiendo iba inundar tabasco dos semanas despues sucedio. video dijo,"['memeyamelca', 'aqui', 'escuchamos', 'amlo', 'prometiendo', 'iba', 'inundar', 'tabasco', 'dos', 'semanas', 'despues', 'sucedio', '.', 'video', 'dijo']"
2612,2692,08/11/2020 00:42,1.33e+18,1.23345e+18,"@dandrezner AMLO is not “subservient” 

He’s a corrupt, posturing, wannabe autocrat who’s presided over a Covid response even worse than Trump’s",,0,0,1.0,@dandrezner amlo is not subservient corrupt posturing wannabe autocrat who presided over covid response even worse than trump s,dandrezner amlo is not subservient corrupt posturing wannabe autocrat who presided over covid response even worse than trump s,"['dandrezner', 'amlo', 'is', 'not', 'subservient', 'corrupt', 'posturing', 'wannabe', 'autocrat', 'who', 'presided', 'over', 'covid', 'response', 'even', 'worse', 'than', 'trump', 's']"
2613,2693,08/11/2020 00:42,1.33e+18,146193437.0,@abasave @LeonKrauze @lopezobrador_ Siendo mexicano en los EEUU me da pena que López Obrador piense así. Un gran día en donde una nación rechazó el racismo en contra de nuestra raza...,,0,0,1.0,@abasave @leonkrauze @lopezobrador_ siendo mexicano eeuu da pena lopez obrador piense asi. gran dia nacion rechazo racismo raza,abasave leonkrauze lopezobrador_ siendo mexicano eeuu da pena lopez obrador piense asi. gran dia nacion rechazo racismo raza,"['abasave', 'leonkrauze', 'lopezobrador_', 'siendo', 'mexicano', 'eeuu', 'da', 'pena', 'lopez', 'obrador', 'piense', 'asi', '.', 'gran', 'dia', 'nacion', 'rechazo', 'racismo', 'raza']"
2614,2694,08/11/2020 00:42,1.33e+18,1.32079e+18,Lamentable que el Presidente de México tome la postura de no felicitar al ganador de las elecciones en Estados Unidos @JoeBiden con el pretexto de esperar la finalización del conteo de votos cuando ya se le otorgó el triunfo!! #oaxaca #ciudadanoXoaxaca,,0,0,1.0,lamentable presidente mexico tome postura felicitar ganador elecciones unidos @joebiden pretexto esperar finalizacion conteo votos otorgo triunfo #oaxaca #ciudadanoxoaxaca,lamentable presidente mexico tome postura felicitar ganador elecciones unidos joebiden pretexto esperar finalizacion conteo votos otorgo triunfo oaxaca ciudadanoxoaxaca,"['lamentable', 'presidente', 'mexico', 'tome', 'postura', 'felicitar', 'ganador', 'elecciones', 'unidos', 'joebiden', 'pretexto', 'esperar', 'finalizacion', 'conteo', 'votos', 'otorgo', 'triunfo', 'oaxaca', 'ciudadanoxoaxaca']"
2615,2696,08/11/2020 00:42,1.33e+18,1.29948e+18,"@beltrandelrio @JoeBiden Lopez Obrador no puede, porque no esta a favor del medio ambiente, va contra la democracia, la libertad de expresión.......etc.",,0,0,1.0,@beltrandelrio @joebiden lopez obrador puede favor medio ambiente va democracia libertad expresion etc.,beltrandelrio joebiden lopez obrador puede favor medio ambiente va democracia libertad expresion etc.,"['beltrandelrio', 'joebiden', 'lopez', 'obrador', 'puede', 'favor', 'medio', 'ambiente', 'va', 'democracia', 'libertad', 'expresion', 'etc', '.']"
2616,2699,08/11/2020 00:42,1.33e+18,573208343.0,"@Eidie1891 @FelipeCalderon AMLO es un cadaver insepulto, carente de alma.

Lo mismo se burla de un trabajador, de un estudiante, de una mujer que de una persona en desgracia.

Maldita la hora en la que lo engendraron.

#ALVMorena 
#LopezMexicoTeRepudia",,0,0,1.0,@eidie1891 @felipecalderon amlo cadaver insepulto carente alma. mismo burla trabajador estudiante mujer persona desgracia. maldita hora engendraron. #alvmorena #lopezmexicoterepudia,eidie1891 felipecalderon amlo cadaver insepulto carente alma. mismo burla trabajador estudiante mujer persona desgracia. maldita hora engendraron. alvmorena lopezmexicoterepudia,"['eidie1891', 'felipecalderon', 'amlo', 'cadaver', 'insepulto', 'carente', 'alma', '.', 'mismo', 'burla', 'trabajador', 'estudiante', 'mujer', 'persona', 'desgracia', '.', 'maldita', 'hora', 'engendraron', '.', 'alvmorena', 'lopezmexicoterepudia']"
2617,2700,08/11/2020 00:42,1.33e+18,16628387.0,Quien diría que AMLO tiene más sentido común que los ppales líderes del G20.,,0,0,1.0,diria amlo mas comun ppales lideres g20.,diria amlo mas comun ppales lideres g20.,"['diria', 'amlo', 'mas', 'comun', 'ppales', 'lideres', 'g20', '.']"
2618,2702,08/11/2020 00:42,1.33e+18,4459564634.0,@Reforma Al amlo no le conviene que gane sus políticas populistas,,0,0,1.0,@reforma amlo conviene gane politicas populistas,reforma amlo conviene gane politicas populistas,"['reforma', 'amlo', 'conviene', 'gane', 'politicas', 'populistas']"
2619,2704,08/11/2020 00:42,1.33e+18,251831004.0,De la misma leña...asi va terminar AMLO...IGUAL QUE  TRUMP https://t.co/lZVlGVwQyi,"chiapas,mexico",0,0,1.0,misma leña asi va terminar amlo igual trump https://t.co/lzvlgvwqyi,misma leña asi va terminar amlo igual trump ,"['misma', 'leña', 'asi', 'va', 'terminar', 'amlo', 'igual', 'trump']"
2620,2707,08/11/2020 00:42,1.33e+18,8.53467e+17,@mcmaricarmen @lopezobrador_ @JoeBiden La gran vergüenza de mexico el inútil Amlo 🇲🇽 vergüenza,"Redwood City, CA",0,0,1.0,@mcmaricarmen @lopezobrador_ @joebiden gran verguenza mexico inutil amlo 🇲🇽 verguenza,mcmaricarmen lopezobrador_ joebiden gran verguenza mexico inutil amlo 🇲🇽 verguenza,"['mcmaricarmen', 'lopezobrador_', 'joebiden', 'gran', 'verguenza', 'mexico', 'inutil', 'amlo', '🇲🇽', 'verguenza']"
2621,2710,08/11/2020 00:42,1.33e+18,1.26231e+18,"@ckahn @Barnes_Law In other words, AMLO knows this election smells like mierda (shit).  😏",,0,0,1.0,@ckahn @barnes_law in other words amlo knows this election smells like mierda shit 😏,ckahn barnes_law in other words amlo knows this election smells like mierda shit 😏,"['ckahn', 'barnes_law', 'in', 'other', 'words', 'amlo', 'knows', 'this', 'election', 'smells', 'like', 'mierda', 'shit', '😏']"
2622,2711,08/11/2020 00:42,1.33e+18,1.15738e+18,@El_Universal_Mx @NubiaArizaga Biden si quiere trapea con AMLO... más le vale a AMLO PONERSE DEL LADO CORRECTO 💙!! De por sí ya esta a nada que lo saquen por inepto!! #AmloFCKu #FCKTRUMP,,0,0,1.0,@el_universal_mx @nubiaarizaga biden si quiere trapea amlo mas vale amlo ponerse lado correcto si saquen inepto #amlofcku #fcktrump,el_universal_mx nubiaarizaga biden si quiere trapea amlo mas vale amlo ponerse lado correcto si saquen inepto amlofcku fcktrump,"['el_universal_mx', 'nubiaarizaga', 'biden', 'si', 'quiere', 'trapea', 'amlo', 'mas', 'vale', 'amlo', 'ponerse', 'lado', 'correcto', 'si', 'saquen', 'inepto', 'amlofcku', 'fcktrump']"
2623,2713,08/11/2020 00:42,1.33e+18,345594189.0,@uncommonyarrow @JoaquinCastrotx AMLO es un pendejo.,"H Street Corridor, Washington",0,0,1.0,@uncommonyarrow @joaquincastrotx amlo pendejo.,uncommonyarrow joaquincastrotx amlo pendejo.,"['uncommonyarrow', 'joaquincastrotx', 'amlo', 'pendejo', '.']"
2624,2714,08/11/2020 00:42,1.33e+18,144542002.0,@JoseCardenas1 Que AMLO pida disculpas a Tlaloc . Por inundar Tabasco y por haberle permitido construir en Dos Bocas ! O también es culpa de Calderon ? 🤔,Mexico,0,0,1.0,@josecardenas1 amlo pida disculpas tlaloc inundar tabasco haberle permitido construir dos bocas tambien culpa calderon 🤔,josecardenas1 amlo pida disculpas tlaloc inundar tabasco haberle permitido construir dos bocas tambien culpa calderon 🤔,"['josecardenas1', 'amlo', 'pida', 'disculpas', 'tlaloc', 'inundar', 'tabasco', 'haberle', 'permitido', 'construir', 'dos', 'bocas', 'tambien', 'culpa', 'calderon', '🤔']"
2625,2715,08/11/2020 00:42,1.33e+18,14326028.0,"@davidluhnow @keegan_hamilton @diazbriseno And also the same AMLO that allowed Los Chapitos to run wild on government forces in Culiacan, allowed Ovidio to walk after he was captured and then greeted El Chapo’s mother months after that fiasco like it never happened.   What a leader that guy is.","Guanacaste, Costa Rica",0,0,1.0,@davidluhnow @keegan_hamilton @diazbriseno and also the same amlo that allowed chapitos to run wild on government forces in culiacan allowed ovidio to walk after was captured and then greeted chapo mother months after that fiasco like it never happened. what leader that guy is.,davidluhnow keegan_hamilton diazbriseno and also the same amlo that allowed chapitos to run wild on government forces in culiacan allowed ovidio to walk after was captured and then greeted chapo mother months after that fiasco like it never happened. what leader that guy is.,"['davidluhnow', 'keegan_hamilton', 'diazbriseno', 'and', 'also', 'the', 'same', 'amlo', 'that', 'allowed', 'chapitos', 'to', 'run', 'wild', 'on', 'government', 'forces', 'in', 'culiacan', 'allowed', 'ovidio', 'to', 'walk', 'after', 'was', 'captured', 'and', 'then', 'greeted', 'chapo', 'mother', 'months', 'after', 'that', 'fiasco', 'like', 'it', 'never', 'happened', '.', 'what', 'leader', 'that', 'guy', 'is', '.']"
2626,2716,08/11/2020 00:42,1.33e+18,431716106.0,"@lopezobrador_ Haber AMLO , si definitivo hay que estar al tanto de los lamentables sucesos en Tu tierra Tabasco , pero aún no felicitar a Joe Biden es irracional , vas de mal en peor . No digas que no tienes 1 minuto para decir algo ...",,0,0,1.0,@lopezobrador_ haber amlo si definitivo lamentables sucesos tierra tabasco aun felicitar joe biden irracional vas mal peor digas minuto decir,lopezobrador_ haber amlo si definitivo lamentables sucesos tierra tabasco aun felicitar joe biden irracional vas mal peor digas minuto decir,"['lopezobrador_', 'haber', 'amlo', 'si', 'definitivo', 'lamentables', 'sucesos', 'tierra', 'tabasco', 'aun', 'felicitar', 'joe', 'biden', 'irracional', 'vas', 'mal', 'peor', 'digas', 'minuto', 'decir']"
2627,2717,08/11/2020 00:42,1.33e+18,94934635.0,"@aguilarcamin Cuando ganó el candidato del partido de su amigo Evo Morales en Bolivia, no se espero a que lo nominaran oficialmente ganador, para que AMLO lo felicitara inmediatamente.",Coahuila de Zaragoza,0,0,1.0,@aguilarcamin gano candidato partido amigo evo morales bolivia espero nominaran oficialmente ganador amlo felicitara inmediatamente.,aguilarcamin gano candidato partido amigo evo morales bolivia espero nominaran oficialmente ganador amlo felicitara inmediatamente.,"['aguilarcamin', 'gano', 'candidato', 'partido', 'amigo', 'evo', 'morales', 'bolivia', 'espero', 'nominaran', 'oficialmente', 'ganador', 'amlo', 'felicitara', 'inmediatamente', '.']"
2628,2720,08/11/2020 00:42,1.33e+18,1.22119e+18,"@apontedavid @El_Universal_Mx AMLO se hace chiquito frente al mundo, no lo entiende",Hell,0,0,1.0,@apontedavid @el_universal_mx amlo hace chiquito frente mundo entiende,apontedavid el_universal_mx amlo hace chiquito frente mundo entiende,"['apontedavid', 'el_universal_mx', 'amlo', 'hace', 'chiquito', 'frente', 'mundo', 'entiende']"
2629,2722,08/11/2020 00:42,1.33e+18,1529141533.0,@econokafka @FelipeCalderon @lopezobrador_ Qué podemos esperar de amlo? Es que no culero de marca mayor,,0,0,1.0,@econokafka @felipecalderon @lopezobrador_ podemos esperar amlo culero marca mayor,econokafka felipecalderon lopezobrador_ podemos esperar amlo culero marca mayor,"['econokafka', 'felipecalderon', 'lopezobrador_', 'podemos', 'esperar', 'amlo', 'culero', 'marca', 'mayor']"
2630,2723,08/11/2020 00:42,1.33e+18,618173669.0,"@TVale2012 @El_Universal_Mx AMLO, el extemporáneo",México,0,0,1.0,@tvale2012 @el_universal_mx amlo extemporaneo,tvale2012 el_universal_mx amlo extemporaneo,"['tvale2012', 'el_universal_mx', 'amlo', 'extemporaneo']"
2631,2725,08/11/2020 00:42,1.33e+18,2833016007.0,@noticiaspatinez #Amlo es una guabina ahora no sabe a Quien felicitar a #Trump o a #Biden,"Caracas, Venezuela",0,0,1.0,@noticiaspatinez #amlo guabina ahora sabe felicitar #trump #biden,noticiaspatinez amlo guabina ahora sabe felicitar trump biden,"['noticiaspatinez', 'amlo', 'guabina', 'ahora', 'sabe', 'felicitar', 'trump', 'biden']"
2632,2729,08/11/2020 00:42,1.33e+18,1427070265.0,"El Presidente López Obrador se niega a reconocer los resultados de las elecciones en Estados Unidos, y la victoria de Joe Biden y Kamala Harris.

Claramente no tiene ni la más mínima idea de dónde está parado.",México,0,3,1.0,presidente lopez obrador niega reconocer resultados elecciones unidos victoria joe biden kamala harris. claramente mas minima idea parado.,presidente lopez obrador niega reconocer resultados elecciones unidos victoria joe biden kamala harris. claramente mas minima idea parado.,"['presidente', 'lopez', 'obrador', 'niega', 'reconocer', 'resultados', 'elecciones', 'unidos', 'victoria', 'joe', 'biden', 'kamala', 'harris', '.', 'claramente', 'mas', 'minima', 'idea', 'parado', '.']"
2633,2730,08/11/2020 00:42,1.33e+18,7.66758e+17,"@LuisCardenasMx @lopezobrador_ @NicolasMaduro @evoespueblo @JoeBiden En cuanto sea oficial el nombramiento es posible que lo haga. Tu no tienes de que preocuparte. Con lo de Bolivia, ya regresaron a un estado democrático y un juez llamó a la Áñez por delitos de lesa humanidad, y no, nunca hubo fraude. Ya con AMLO, se está volviendo la dignidad.","Los Angeles, CA y Cd.de México",0,0,1.0,@luiscardenasmx @lopezobrador_ @nicolasmaduro @evoespueblo @joebiden cuanto oficial nombramiento posible haga. preocuparte. bolivia regresaron democratico juez llamo añez delitos lesa humanidad nunca fraude. amlo volviendo dignidad.,luiscardenasmx lopezobrador_ nicolasmaduro evoespueblo joebiden cuanto oficial nombramiento posible haga. preocuparte. bolivia regresaron democratico juez llamo añez delitos lesa humanidad nunca fraude. amlo volviendo dignidad.,"['luiscardenasmx', 'lopezobrador_', 'nicolasmaduro', 'evoespueblo', 'joebiden', 'cuanto', 'oficial', 'nombramiento', 'posible', 'haga', '.', 'preocuparte', '.', 'bolivia', 'regresaron', 'democratico', 'juez', 'llamo', 'añez', 'delitos', 'lesa', 'humanidad', 'nunca', 'fraude', '.', 'amlo', 'volviendo', 'dignidad', '.']"
2634,2734,08/11/2020 00:42,1.33e+18,5577632.0,"Felicitas al chamaco cuando le dan su diploma, no el último día de clases... 🇲🇽🇺🇸 bien por AMLO, es coherente, ni felicita a EU ni interviene para investigar a Venezuela, me gusta que México no sea un metiche internacional...","Córdoba, Veracruz, México",0,0,1.0,felicitas chamaco dan diploma ultimo dia clases 🇲🇽🇺🇸 bien amlo coherente felicita eu interviene investigar venezuela gusta mexico metiche internacional,felicitas chamaco dan diploma ultimo dia clases 🇲🇽🇺🇸 bien amlo coherente felicita eu interviene investigar venezuela gusta mexico metiche internacional,"['felicitas', 'chamaco', 'dan', 'diploma', 'ultimo', 'dia', 'clases', '🇲🇽🇺🇸', 'bien', 'amlo', 'coherente', 'felicita', 'eu', 'interviene', 'investigar', 'venezuela', 'gusta', 'mexico', 'metiche', 'internacional']"
